"x1","x2","y"
-1.10668911295943,0.450529621448368,0
0.0118682866450399,1.43774588126689,0
-1.2002660301514,-0.531296226661652,0
-1.2277891729027,0.720261508366093,0
-1.43787623941898,-1.1656729769893,0
0.856749293860048,-0.228385381400585,0
-0.977427111938596,1.10215593175963,0
-1.11697487672791,0.534225636161864,0
-0.585091626970097,0.708238007035106,0
-0.585330307949334,-1.4258537767455,0
-0.48041944205761,-0.606047284556553,1
-0.847057738574222,-0.768258370924741,0
-0.956057231174782,-1.412109894678,0
-0.747013947693631,-0.242911357199773,0
0.167912021744996,1.29942707670853,0
0.0126453491393477,0.899783034576103,1
0.641601021867245,0.866780648007989,0
1.12648672400974,-1.4188533432316,0
-0.501686981180683,0.737449033884332,0
0.803241056157276,0.112675718497485,0
-1.45901811495423,-1.29499350115657,0
0.192373118363321,0.658795005641878,0
-0.291085590608418,-1.20642261696048,0
-0.0101551290135831,-1.45020611467771,0
-0.551756784785539,0.439888893160969,0
-0.113682400435209,1.32116892049089,0
-0.238795791752636,-1.39694982930087,0
1.06035932572559,-1.47760224156082,0
0.55327374720946,0.415698925266042,0
1.28160750330426,-0.225312660215423,0
0.418363462435082,0.853815354639664,0
-0.521379397250712,0.2812306182459,1
0.503202311927453,0.0153049794025719,1
-0.224012728314847,-0.632845219457522,0
1.24078207206912,0.273602190893143,0
1.42815424245782,-0.444382142974064,0
0.885332806035876,1.17195029533468,0
-0.913359877886251,1.35601902357303,0
-0.898681591032073,0.0229942062869668,0
-1.00558674079366,0.839584201807156,0
-1.44183165952563,0.889353098580614,0
1.4840282946825,0.379985930398107,0
-0.454694693908095,-1.25568914087489,0
-1.44211906869896,-0.827367788879201,0
1.05223473510705,-0.000552807468920946,0
-0.14506168384105,-0.201481952564791,1
0.582448150729761,1.37405507499352,0
-1.2353695447091,-1.34155096183531,0
1.02252375846729,-1.24952103872783,0
1.18030957854353,0.963019950315356,0
0.665642239619046,-0.801576095866039,0
-0.649890747852623,-0.694560702424496,0
-0.461863941047341,-0.121977416798472,0
-0.934408654924482,-0.018791509559378,0
0.246161086019129,-1.47194346226752,0
0.486809712136164,-1.33303785463795,0
0.162036005174741,0.92616352555342,0
1.23522048583254,-0.0211719400249422,0
1.28639391786419,0.326169157633558,0
-0.386569182621315,-1.03933163965121,0
-1.03635003045201,-1.024300735211,0
-0.681993729667738,-1.29505039611831,0
1.3497497246135,-0.878146950853989,0
0.810876759700477,-0.410316159250215,0
-0.158491128589958,0.07860655663535,1
-0.416978809051216,-1.16156551754102,0
-0.434622703352943,1.31028788094409,0
0.249825567472726,-1.43012415175326,0
1.12587460759096,1.43751994636841,0
1.09330308577046,-0.739574240986258,0
-1.01039514876902,0.865777665982023,0
-1.36829235800542,1.42132392665371,0
0.736837001983076,0.420304248807952,0
-1.13510317448527,-1.15849279356189,0
-0.649819627404213,-0.980340958340093,0
0.124363547656685,-0.494818736566231,0
-0.891417698236182,0.888489217031747,0
-1.41230915766209,-0.773193389642984,0
0.79152918420732,-0.483024936402217,0
1.18812260194682,1.23893665918149,0
-1.16892412095331,0.621848702430725,0
-1.03933975473046,1.39760788413696,0
-0.485849907388911,-0.714437386253849,1
-1.13115372159518,1.33679405017756,0
1.33013589028269,-0.681388870580122,0
1.36583049735054,-0.184550350997597,0
0.392679520184174,1.47452794876881,0
-0.0417292756028473,1.10889268387109,0
-1.32612071698532,-0.878822813741863,0
1.24095332832076,1.24310580524616,0
0.342793755233288,0.209827112965286,1
1.00655567622744,-0.364091518800706,0
-0.183387936791405,-0.964009729446843,0
0.306904501514509,0.623223232571036,0
-0.830004588933662,-1.14690882805735,0
0.370541718089953,1.48497499432415,0
-0.842497106641531,1.37702665594406,0
0.898215697612613,0.229077526833862,0
0.824603224173188,0.470181382494047,0
-1.37492870050482,0.783782127080485,0
-1.3895854242146,0.538118936587125,0
0.643001906806603,1.4641962654423,0
-0.783162084175274,0.296021786285564,1
1.03017737623304,1.46210073446855,0
-1.39444936509244,0.879125255858526,0
0.315131632843986,-0.188828267622739,1
-0.802787632215768,-0.135689060669392,0
-0.269016578793526,1.19534578733146,0
-0.422681529773399,-0.196075006853789,0
-0.419227218953893,-0.406362121459097,1
-1.48498468939215,0.517233763821423,0
-0.0466261880937964,0.477773018181324,1
-0.386226468253881,0.484227178618312,0
0.811715172836557,0.299869035137817,1
0.964023150270805,1.39646033174358,0
1.45723190205172,0.243195570074022,0
0.0709172647912055,-1.42991825658828,0
-0.271507414989173,-0.238687401870266,1
0.435463884612545,1.13011714280583,0
-1.02435621013865,0.341775307198986,0
1.49382563098334,-0.0635969876311719,0
0.411882815184072,-0.894720778567716,0
-0.0577890230342746,-0.354932400165126,1
0.518915797350928,-0.0881648648064584,0
0.83522496256046,-0.510379032930359,0
0.325036912690848,-0.978839110583067,0
-0.873065307503566,-0.564449990401044,0
-1.27899385266937,0.504016375634819,0
0.153387302532792,-0.239708669018,1
-0.535100345034152,-0.626666486263275,0
0.397631984436885,-0.0775042420718819,1
-0.0472782470751554,-1.27951498283073,0
1.19249900174327,0.902156859403476,0
0.747589310165495,-0.840397206600755,0
0.964535047765821,0.799651755485684,0
-1.11297145904973,-0.174546262482181,0
-0.49152970709838,1.38599794101901,0
0.0534031942952424,-1.48651724914089,0
1.19608188746497,-1.1170694322791,0
1.03481195261702,-0.188707175664604,0
1.4480419526808,0.235195005778223,0
0.0455616703256965,-1.13823283393867,0
-0.133922776440158,-0.280587313463911,1
-0.989596900530159,0.137515714857727,0
0.736889890395105,-0.758460436016321,0
-0.999821092933416,-1.35700948163867,0
-0.0862411013804376,0.579955513123423,1
1.19074538396671,0.300706706475466,0
1.49262506584637,0.805958028417081,0
-0.668698587454855,0.152600827859715,1
-1.27486461843364,1.27834350150079,0
-1.44464181130752,-0.261106378398836,0
-0.713362544775009,1.28782949899323,0
1.29664554074407,0.509013366652653,0
-1.23511455394328,0.843499694019556,0
1.45237701013684,-0.715981430606917,0
0.855309286387637,0.758324119728059,0
1.33263689652085,-0.0163702906575054,0
1.2846564645879,-1.30248375423253,0
-0.832739937817678,0.00146419205702841,0
-0.73817764618434,-0.152695116586983,0
0.656552880769596,0.957093520089984,0
1.36332141654566,-0.502848587231711,0
-1.31920933839865,-0.784517319872975,0
-1.11504086991772,-1.01130099641159,0
-0.362353362841532,0.801228725351393,0
-0.711080681299791,-1.28190491348505,0
-0.726309812162071,-0.0537338380236179,0
0.320203492417932,-0.436327401548624,1
0.586133998353034,0.259056200506166,1
-0.0660922410897911,0.702672500163317,1
-0.3502899245359,-1.06909018708393,0
-1.01095464080572,-1.26182837504894,0
-0.806264623766765,0.861561477882788,0
1.08284565852955,-0.0903780811931938,0
0.0930068765301257,0.077831651084125,1
-0.0638807674404234,0.376391074620187,1
-0.325198482256383,-0.543677515815943,1
-0.996636808617041,0.222669145558029,0
-0.169199865544215,0.644454271299765,0
-1.05064174323343,0.486803012201563,0
-0.591806048294529,-1.21915225032717,0
0.894972742768005,1.38185438280925,0
-1.03808845183812,0.776453892700374,0
0.0958128520287573,-0.78160102525726,0
1.11458256421611,0.72343491227366,0
-0.65900815394707,-1.13370355730876,0
0.943241749657318,-1.32763899746351,0
0.330575704341754,-0.630696603097022,0
-0.351218464085832,0.541583184152842,0
-1.14829568378627,0.720121762482449,0
-0.89373323880136,0.382199862040579,0
-0.234579395502806,0.986215943936259,0
1.3120785956271,0.618539570365101,0
-0.606856723548844,-0.29238948575221,0
-0.128782007843256,-1.24690519762225,0
0.683738085441291,1.11721953609958,0
0.934989383909851,0.390000485116616,0
-0.285106274764985,0.807871230645105,0
-0.380704637384042,-1.1728412930388,0
0.785073214676231,-0.285746257519349,0
-1.48800212075002,1.33081223932095,0
-1.18789451848716,-0.464113555848598,0
-0.976480210432783,-0.0863623288460076,0
-0.254855685168877,-1.16604827949777,0
-1.40990017424338,1.37484072614461,0
0.715361030073836,1.16766919149086,0
-1.02133958204649,-1.26745395013131,0
-0.15287754451856,-0.162191747920588,1
0.792645736830309,1.05651448806748,0
-1.49924273276702,-1.26440368755721,0
-1.110175360227,-1.05918083852157,0
0.20139069808647,1.29760927450843,0
-0.238572956761345,-0.584768417291343,0
0.752996598137543,-0.260580486617982,0
1.35039478540421,-0.850578534649685,0
-0.364252167753875,-0.847607313422486,0
-0.566855716751888,-1.25107561494224,0
-0.5066221319139,0.561349844327196,0
1.33667362458073,0.587108494481072,0
0.322235646424815,1.46777397813275,0
0.677170240553096,0.801427312195301,0
0.00184114719741046,-0.09182173688896,1
-0.169382690219209,-1.06432629190385,0
0.225114094326273,0.957813367014751,0
0.293260373175144,0.587480224203318,0
0.889828095445409,0.623933116905391,0
1.0851987535134,0.306539098732173,0
0.721968094585463,0.793315671617165,0
0.742642968893051,0.402570251142606,0
-0.693054537288845,-0.725202038185671,0
0.611625119112432,-1.45413907826878,0
1.1157690519467,1.36004240205511,0
0.850377865601331,0.0143500152043998,0
0.362684003775939,0.0400969949550927,1
-0.346151383593678,-0.0461721229366958,1
0.627576169325039,1.22002545045689,0
0.232868355000392,1.28265152522363,0
0.049437171081081,0.925368177937344,0
0.314726276323199,-0.880968490149826,0
-0.900212976615876,-1.44496141816489,0
-0.745768587570637,-1.43461865396239,0
0.774330649059266,-1.01159080909565,0
0.271751110441983,-0.629546434152871,0
0.516657584812492,0.769524607574567,0
0.677844941848889,0.245544680859894,1
-0.724564807489514,-1.0197677873075,0
0.0378280060831457,0.906135734170675,0
0.945768616860732,0.418058783048764,0
